steiner points
1112 1290
4121 1670
6261 1670
7092 709
2509 1670
4768 1670
4264 1670
7396 1809
6261 2204
6261 2698
7092 1670
9372 1954
9220 1918
9073 1918
9532 2032
8677 1918
1112 1670
9532 3108
2881 6079
3966 6035
1537 7860
763 7860
146 7860
1812 7860
3174 7860
3174 7146
1812 8973
3494 8551
5253 5579
5314 5579
7969 5877
8168 4080
9532 3602
8014 4856
8014 5498
6297 5579
7969 6503
7969 6919
8242 6919
8748 6919
7821 7252
6653 5877
8014 5877
9053 9322
7821 8448
7821 9322
3174 6079
8599 4080
edges
50 25
53 23
55 45
53 6
50 48
54 8
56 7
62 32
57 30
65 36
61 5
63 2
64 43
58 27
66 33
51 42
59 41
59 9
67 29
82 16
81 21
97 1
83 17
84 26
78 44
85 4
79 39
92 38
68 0
69 35
68 14
91 22
86 18
89 40
88 10
75 24
90 15
89 46
72 47
71 37
70 12
72 11
94 28
77 19
76 20
93 49
77 3
93 34
76 31
95 13
66 50
56 51
60 52
60 53
51 54
52 55
55 56
65 57
52 58
58 59
57 60
64 61
61 62
62 63
67 64
63 65
54 66
82 67
96 68
78 69
73 70
70 71
71 72
74 73
75 74
96 75
73 76
74 77
79 78
85 79
92 80
97 81
97 82
81 83
83 84
91 85
80 86
86 87
87 88
88 89
87 90
80 91
84 92
95 93
90 94
94 95
69 96
