steiner points
3046 79
2929 217
2929 795
1124 848
2929 848
2093 2376
1124 2062
1479 2313
969 3016
969 3808
2021 4167
2021 4198
1406 4167
4139 2245
4139 3751
2882 4167
4139 4167
1124 2313
6442 1486
5937 1793
5388 2203
5937 2203
4851 2245
5937 1486
8683 2792
8683 3040
8683 3718
9688 3718
8179 4172
8683 1486
947 6838
1430 6838
2051 6838
4867 7820
4224 7820
3806 7820
3428 7820
2634 7820
4867 7876
6041 7876
6366 7927
6366 8432
6366 9103
6651 9411
5811 7876
7722 7927
9894 7927
2051 5109
edges
50 39
50 2
79 34
51 19
68 33
52 20
53 14
54 6
73 41
69 32
56 26
70 31
63 10
72 4
57 25
55 0
71 29
74 23
58 47
75 38
55 24
77 17
64 36
59 22
65 37
62 11
78 7
61 27
66 43
78 16
77 5
97 18
81 42
80 13
80 46
89 12
96 1
85 48
84 44
83 21
94 40
95 35
86 15
91 28
88 3
96 30
92 8
87 45
93 9
93 49
51 50
52 51
54 52
56 53
53 54
57 55
67 56
67 57
59 58
62 59
61 60
97 61
60 62
64 63
66 64
60 65
65 66
58 67
73 68
71 69
72 70
70 71
63 72
69 73
79 74
74 75
75 76
76 77
76 78
68 79
81 80
82 81
97 82
84 83
85 84
86 85
87 86
82 87
83 88
94 89
89 90
90 91
91 92
92 93
88 94
90 95
95 96
