steiner points
1811 1371
1381 1371
1003 1371
2313 1615
2313 2111
2618 2336
2618 2994
2711 3494
2711 5025
2234 6397
2155 7641
1939 8815
1939 9184
2711 6397
4849 1330
6934 1983
4849 2158
7776 1983
5410 2165
5323 2165
5323 3156
5323 2822
4717 3156
5825 3544
5825 3400
7776 1395
6472 1983
7781 2786
6352 2165
7781 2858
4071 5247
4071 5904
5096 6458
5776 6458
6482 6458
5096 7306
5096 8041
7781 4239
7485 4314
7485 5264
6806 7028
4071 6458
7332 7028
7485 7028
8289 7863
6586 7028
7405 4314
3255 6458
edges
64 15
75 39
52 19
76 32
64 35
51 37
50 30
75 26
53 14
52 25
65 17
54 0
66 2
68 1
78 45
55 29
77 44
71 10
79 27
56 42
72 7
72 12
74 5
57 23
73 24
73 47
87 33
96 6
96 38
58 43
80 13
80 3
89 21
81 28
83 4
84 36
59 46
97 48
92 41
90 22
95 49
85 34
60 9
94 18
86 20
94 16
61 11
62 40
86 31
62 8
53 50
50 51
51 52
54 53
55 54
56 55
57 56
58 57
63 58
63 59
59 60
60 61
61 62
97 63
66 64
67 65
69 66
77 67
78 68
68 69
71 70
69 71
70 72
74 73
70 74
67 75
65 76
79 77
76 78
87 79
81 80
91 81
91 82
82 83
83 84
82 85
85 86
88 87
89 88
93 89
95 90
97 91
90 92
92 93
93 94
84 95
88 96
